not using,entry complete,accession,length,host,country,state,county,city,isolation,collection_date,latitude,longitude,name,notes,remove
x,x,KJ501214,10891,Culex tarsalis,USA,Colorado,,,pooled insects,08/07/12,,,"West Nile virus isolate WNV-1/US/BID-V6589/2012, complete genome",,
x,x,KJ501215,10782,Culex pipiens,USA,Colorado,,,pooled insects,08/13/12,,,"West Nile virus isolate WNV-1/US/BID-V6592/2012, partial genome",,
x,x,KJ501216,10944,Culex pipiens,USA,Colorado,,,pooled insects,08/15/12,,,"West Nile virus isolate WNV-1/US/BID-V6594/2012, partial genome",,
x,x,KJ501217,10957,Culex tarsalis,USA,Colorado,,,pooled insects,08/20/12,,,"West Nile virus isolate WNV-1/US/BID-V6597/2012, complete genome",,
x,x,KJ501218,10557,Culex pipiens,USA,Colorado,,,pooled insects,08/22/12,,,"West Nile virus isolate WNV-1/US/BID-V6598/2012, complete genome",,
x,x,KJ501219,10467,Culex pipiens,USA,Colorado,,,pooled insects,08/27/12,,,"West Nile virus isolate WNV-1/US/BID-V6600/2012, partial genome",,
x,x,KJ501220,11010,Culex tarsalis,USA,Colorado,,,pooled insects,08/28/12,,,"West Nile virus isolate WNV-1/US/BID-V6602/2012, complete genome",,
x,x,KJ501222,11029,Culex spp,USA,Colorado,,,pooled insects,08/06/12,,,"West Nile virus isolate WNV-1/US/BID-V7773/2012, complete genome",,
x,x,KJ501224,11033,Culex tarsalis,USA,Colorado,,,pooled insects,08/13/12,,,"West Nile virus isolate WNV-1/US/BID-V7788/2012, complete genome",,
x,x,KJ501225,11014,Culex pipiens,USA,Colorado,,,pooled insects,08/14/12,,,"West Nile virus isolate WNV-1/US/BID-V7789/2012, complete genome",,
x,x,KJ501226,11033,Culex tarsalis,USA,Colorado,,,pooled insects,08/21/12,,,"West Nile virus isolate WNV-1/US/BID-V7791/2012, complete genome",,
x,x,KJ501228,11018,Culex tarsalis,USA,Colorado,,,pooled insects,08/22/12,,,"West Nile virus isolate WNV-1/US/BID-V7793/2012, partial genome",,
x,x,KJ501229,11028,Culex tarsalis,USA,Colorado,,,pooled insects,08/23/12,,,"West Nile virus isolate WNV-1/US/BID-V7795/2012, complete genome",,
x,x,KJ501230,11029,Culex tarsalis,USA,Colorado,,,pooled insects,08/15/12,,,"West Nile virus isolate WNV-1/US/BID-V7790/2012, complete genome",,
,x,KJ501233,10957,Cyanocitta cristata,USA,Arkansas,,,"kidney,spleen,abdominal cavity",09/19/01,,,"West Nile virus isolate WNV-1/US/BID-V6173/2001, complete genome",,
,x,KJ501234,11028,Cyanocitta cristata,USA,Arkansas,,,"kidney,spleen,abdominal cavity",09/26/01,,,"West Nile virus isolate WNV-1/US/BID-V6175/2001, complete genome",,
,x,KJ501235,10913,Cyanocitta cristata,USA,Arkansas,,,"kidney,spleen,abdominal cavity",09/26/01,,,"West Nile virus isolate WNV-1/US/BID-V6176/2001, complete genome",,
,x,KJ501236,10962,Pelecanus erythrorhynchos,USA,California,Imperial,,feathers,09/14/09,,,"West Nile virus isolate WNV-1/US/BID-V6177/2009, partial genome",,
,x,KJ501237,11028,Pelecanus erythrorhynchos,USA,Minnesota,,,brain,08/08/08,,,"West Nile virus isolate WNV-1/US/BID-V6178/2008, complete genome",,
,x,KJ501238,11026,Larus delawarensis,USA,Minnesota,,,brain,08/11/08,,,"West Nile virus isolate WNV-1/US/BID-V6179/2008, complete genome",,
,x,KJ501239,10445,Phalacrocorax auritus,USA,Minnesota,,,brain,08/15/08,,,"West Nile virus isolate WNV-1/US/BID-V6182/2008, complete genome",,
,x,KJ501240,10979,Phalacrocorax auritus,USA,Minnesota,,,feathers,10/02/08,,,"West Nile virus isolate WNV-1/US/BID-V6183/2008, complete genome",,
,x,KJ501241,10975,Pelecanus erythrorhynchos,USA,Minnesota,,,feathers,08/21/09,,,"West Nile virus isolate WNV-1/US/BID-V6184/2009, complete genome",,
,x,KJ501242,10896,Pelecanus erythrorhynchos,USA,Minnesota,,,brain,09/07/10,,,"West Nile virus isolate WNV-1/US/BID-V6185/2010, complete genome",,
x,x,KJ501243,10979,Corvus brachyrhynchos,USA,Missouri,,,"kidney,spleen,abdominal cavity",09/19/01,,,"West Nile virus isolate WNV-1/US/BID-V6187/2001, complete genome",,
,x,KJ501244,11028,Corvus brachyrhynchos,USA,Missouri,,,"kidney,spleen,abdominal cavity",09/19/01,,,"West Nile virus isolate WNV-1/US/BID-V6188/2001, complete genome",,
x,x,KJ501245,10979,Corvus brachyrhynchos,USA,Missouri,,,"kidney,spleen,abdominal cavity",09/25/01,,,"West Nile virus isolate WNV-1/US/BID-V6189/2001, complete genome",,
,x,KJ501246,10962,Corvus brachyrhynchos,USA,Missouri,,,"kidney,spleen,abdominal cavity",09/25/01,,,"West Nile virus isolate WNV-1/US/BID-V6190/2001, complete genome",,
,x,KJ501247,10957,Corvus brachyrhynchos,USA,Missouri,,,"kidney,spleen,abdominal cavity",09/25/01,,,"West Nile virus isolate WNV-1/US/BID-V6191/2001, complete genome",,
,x,KJ501248,10966,Corvus brachyrhynchos,USA,Missouri,,,"kidney,spleen,abdominal cavity",09/27/01,,,"West Nile virus isolate WNV-1/US/BID-V6192/2001, complete genome",,
,x,KJ501249,10977,Corvus brachyrhynchos,USA,Missouri,,,"kidney,spleen,abdominal cavity",10/03/01,,,"West Nile virus isolate WNV-1/US/BID-V6193/2001, complete genome",,
,x,KJ501250,10940,Pelecanus erythrorhynchos,USA,Montana,,,feathers,08/24/09,,,"West Nile virus isolate WNV-1/US/BID-V6196/2009, complete genome",,
,x,KJ501251,11029,Corvus brachyrhynchos,USA,Montana,,,feathers,09/11/09,,,"West Nile virus isolate WNV-1/US/BID-V6197/2009, complete genome",,
,x,KJ501253,10979,Sternula antillarum,USA,North Dakota,,,"kidney,spleen,abdominal cavity",04/25/08,,,"West Nile virus isolate WNV-1/US/BID-V6200/2008, complete genome",,
,x,KJ501254,10979,Branta canadensis,USA,North Dakota,,,feathers,08/21/08,,,"West Nile virus isolate WNV-1/US/BID-V6203/2008, complete genome",,
,x,KJ501255,10929,Pelecanus erythrorhynchos,USA,North Dakota,,,feathers,08/27/08,,,"West Nile virus isolate WNV-1/US/BID-V6204/2008, complete genome",,
,x,KJ501256,10979,Pelecanus erythrorhynchos,USA,North Dakota,,,"kidney,spleen,abdominal cavity",08/27/09,,,"West Nile virus isolate WNV-1/US/BID-V6207/2009, complete genome",,
,x,KJ501257,11032,Corvus brachyrhynchos,USA,North Dakota,,,"kidney,spleen,abdominal cavity",09/01/02,,,"West Nile virus isolate WNV-1/US/BID-V6208/2002, complete genome",,
x,x,KJ501258,10979,Sternula antillarum,USA,South Dakota,,,feathers,12/14/07,,,"West Nile virus isolate WNV-1/US/BID-V6209/2007, complete genome",,
,x,KJ501259,10951,Sternula antillarum,USA,South Dakota,,,feathers,01/03/08,,,"West Nile virus isolate WNV-1/US/BID-V6210/2008, complete genome",,
,x,KJ501260,10959,Pelecanus erythrorhynchos,USA,South Dakota,,,feathers,07/30/08,,,"West Nile virus isolate WNV-1/US/BID-V6211/2008, complete genome",,
x,x,KJ501262,10951,Anas platyrhynchos,USA,Washington,,,feathers,07/22/10,,,"West Nile virus isolate WNV-1/US/BID-V6215/2010, complete genome",,
x,x,KJ501263,11029,Cyanocitta cristata,USA,Arkansas,,,"kidney,spleen,abdominal cavity",08/02/02,,,"West Nile virus isolate WNV-1/US/BID-V6372/2002, complete genome",,
,x,KJ501264,10979,Cyanocitta cristata,USA,Georgia,,,"kidney,spleen,abdominal cavity",09/13/01,,,"West Nile virus isolate WNV-1/US/BID-V6374/2001, complete genome",,
x,x,KJ501265,11034,Cyanocitta cristata,USA,Georgia,,,"kidney,spleen,abdominal cavity",08/22/02,,,"West Nile virus isolate WNV-1/US/BID-V6375/2002, complete genome",,
x,x,KJ501266,10371,Corvus brachyrhynchos,USA,Georgia,,,"kidney,spleen,abdominal cavity",08/27/02,,,"West Nile virus isolate WNV-1/US/BID-V6376/2002, partial genome",,
,x,KJ501267,10968,Pelecanus erythrohynchos,USA,Nevada,,,brain,09/07/05,,,"West Nile virus isolate WNV-1/US/BID-V6378/2005, complete genome",,
,x,KJ501268,10984,Falco,USA,New Jersey,,,"kidney,spleen,abdominal cavity",10/31/01,,,"West Nile virus isolate WNV-1/US/BID-V6379/2001, complete genome",,
,x,KJ501269,10989,Falco sparverius,USA,New Jersey,,,"kidney,spleen,abdominal cavity",10/25/01,,,"West Nile virus isolate WNV-1/US/BID-V6380/2001, complete genome",,
x,x,KJ501270,10979,Cyanocitta cristata,USA,New Jersey,,,"kidney,spleen,abdominal cavity",09/16/02,,,"West Nile virus isolate WNV-1/US/BID-V6382/2002, complete genome",,
x,x,KJ501271,10978,Bubo virginianus,USA,New Jersey,,,"kidney,spleen,abdominal cavity",09/16/03,,,"West Nile virus isolate WNV-1/US/BID-V6384/2003, complete genome",,
x,x,KJ501272,10957,Cyanocitta cristata,USA,North Carolina,,,"kidney,spleen,abdominal cavity",10/10/03,,,"West Nile virus isolate WNV-1/US/BID-V6387/2003, complete genome",,
x,x,KJ501273,10997,Cyanocitta cristata,USA,North Carolina,,,"kidney,spleen,abdominal cavity",08/14/03,,,"West Nile virus isolate WNV-1/US/BID-V6389/2003, complete genome",,
,x,KJ501274,10953,Corvus brachyrhynchos,USA,Ohio,,,"kidney,spleen,abdominal cavity",09/20/01,,,"West Nile virus isolate WNV-1/US/BID-V6390/2001, complete genome",,
,x,KJ501275,10989,Corvus brachyrhynchos,USA,Ohio,,,"kidney,spleen,abdominal cavity",09/14/01,,,"West Nile virus isolate WNV-1/US/BID-V6391/2001, complete genome",,
,x,KJ501276,10917,Bubo virginianus,USA,Ohio,,,"kidney,spleen,abdominal cavity",08/23/02,,,"West Nile virus isolate WNV-1/US/BID-V6392/2002, complete genome",,
,x,KJ501277,10979,Corvus brachyrhynchos,USA,Pennsylvania,,,"kidney,spleen,abdominal cavity",08/22/01,,,"West Nile virus isolate WNV-1/US/BID-V6394/2001, complete genome",,
x,x,KJ501278,10978,Corvus brachyrhynchos,USA,Pennsylvania,,,"kidney,spleen,abdominal cavity",10/24/01,,,"West Nile virus isolate WNV-1/US/BID-V6396/2001, complete genome",,
x,x,KJ501279,11029,Cyanocitta cristata,USA,Pennsylvania,,,"kidney,spleen,abdominal cavity",08/21/02,,,"West Nile virus isolate WNV-1/US/BID-V6401/2002, complete genome",,
x,x,KJ501280,10988,Corvus brachyrhynchos,USA,Pennsylvania,,,feathers,09/11/03,,,"West Nile virus isolate WNV-1/US/BID-V6403/2003, complete genome",,
x,x,KJ501281,10976,Cyanocitta cristata,USA,Tennesee,,,"kidney,spleen,abdominal cavity",08/08/02,,,"West Nile virus isolate WNV-1/US/BID-V6404/2002, complete genome",,
,x,KJ501282,10991,Bubo virginianus,USA,Wisconsin,,,"kidney,spleen,abdominal cavity",09/27/01,,,"West Nile virus isolate WNV-1/US/BID-V6406/2001, complete genome",,
,x,KJ501283,10962,Corvus brachyrhynchos,USA,Wisconsin,,,"kidney,spleen,abdominal cavity",10/05/01,,,"West Nile virus isolate WNV-1/US/BID-V6409/2001, complete genome",,
x,x,KJ501284,10972,Cyanocitta cristata,USA,Wisconsin,,,"kidney,spleen,abdominal cavity",07/11/02,,,"West Nile virus isolate WNV-1/US/BID-V6410/2002, complete genome",,
x,x,KJ501285,11016,Pelecanus,USA,Wisconsin,,,brain,09/04/02,,,"West Nile virus isolate WNV-1/US/BID-V6412/2002, complete genome",,
,x,KJ501286,10979,Accipiter gentilis,USA,Wisconsin,,,heart,09/27/02,,,"West Nile virus isolate WNV-1/US/BID-V6413/2002, complete genome",,
x,x,KJ501287,10979,Cyanocitta cristata,USA,Alabama,,,"kidney,spleen,abdominal cavity",08/30/02,,,"West Nile virus isolate WNV-1/US/BID-V6419/2002, complete genome",,
,x,KJ501288,10962,Corvus brachyrhynchos,USA,District of Columbia,,,"kidney,spleen,abdominal cavity",09/18/01,,,"West Nile virus isolate WNV-1/US/BID-V6420/2001, complete genome",,
,x,KJ501289,10979,Corvus brachyrhynchos,USA,District of Columbia,,,"kidney,spleen,abdominal cavity",10/02/01,,,"West Nile virus isolate WNV-1/US/BID-V6422/2001, complete genome",,
x,x,KJ501290,11019,Corvus brachyrhynchos,USA,District of Columbia,,,"kidney,spleen,abdominal cavity",08/08/02,,,"West Nile virus isolate WNV-1/US/BID-V6423/2002, complete genome",,
x,x,KJ501291,11029,Corvus brachyrhynchos,USA,District of Columbia,,,"kidney,spleen,abdominal cavity",08/08/02,,,"West Nile virus isolate WNV-1/US/BID-V6424/2002, complete genome",,
x,x,KJ501292,10986,Corvus brachyrhynchos,USA,Illinois,,,"kidney,spleen,abdominal cavity",10/19/01,,,"West Nile virus isolate WNV-1/US/BID-V6425/2001, complete genome",,
,x,KJ501293,10979,Falco sparverius,USA,Maryland,,,"kidney,spleen,abdominal cavity",10/02/03,,,"West Nile virus isolate WNV-1/US/BID-V6427/2003, complete genome",,
x,x,KJ501294,10975,Corvus brachyrhynchos,USA,Maryland,,,feathers,08/28/03,,,"West Nile virus isolate WNV-1/US/BID-V6428/2003, complete genome",,
x,x,KJ501295,10982,Cyanocitta cristata,USA,Missouri,,,"kidney,spleen,abdominal cavity",08/13/02,,,"West Nile virus isolate WNV-1/US/BID-V6431/2002, complete genome",,
x,x,KJ501296,11029,Pica pica,USA,Montana,,,"kidney,spleen,abdominal cavity",09/13/02,,,"West Nile virus isolate WNV-1/US/BID-V6433/2002, complete genome",,
,x,KJ501297,10979,Pelecanus erythrohynchos,USA,Montana,,,feathers,08/18/03,,,"West Nile virus isolate WNV-1/US/BID-V6434/2003, complete genome",,
x,x,KJ501298,11029,Cyanocitta cristata,USA,North Dakota,,,"kidney,spleen,abdominal cavity",08/06/02,,,"West Nile virus isolate WNV-1/US/BID-V6436/2002, complete genome",,
x,x,KJ501299,10989,Corvus brachyrhynchos,USA,District of Columbia,,,"kidney,spleen,abdominal cavity",08/13/02,,,"West Nile virus isolate WNV-1/US/BID-V6438/2002, complete genome",,
x,x,KJ501300,11029,Cyanocitta cristata,USA,Kansas,,,"kidney,spleen,abdominal cavity",08/20/02,,,"West Nile virus isolate WNV-1/US/BID-V6443/2002, complete genome",,
x,x,KJ501301,10984,Cyanocitta cristata,USA,Kansas,,,"kidney,spleen,abdominal cavity",08/22/02,,,"West Nile virus isolate WNV-1/US/BID-V6444/2002, complete genome",,
x,x,KJ501302,11029,Quiscalus quiscula,USA,Kentucky,,,"kidney,spleen,abdominal cavity",08/27/02,,,"West Nile virus isolate WNV-1/US/BID-V6445/2002, complete genome",,
x,x,KJ501303,11003,Cyanocitta cristata,USA,Kentucky,,,"kidney,spleen,abdominal cavity",08/23/02,,,"West Nile virus isolate WNV-1/US/BID-V6446/2002, complete genome",,
x,x,KJ501304,10997,Corvus brachyrhynchos,USA,Maryland,,,"kidney,spleen,abdominal cavity",07/31/02,,,"West Nile virus isolate WNV-1/US/BID-V6447/2002, complete genome",,
x,x,KJ501305,11021,Corvus brachyrhynchos,USA,Maryland,,,feathers,09/01/03,,,"West Nile virus isolate WNV-1/US/BID-V6449/2003, complete genome",,
,x,KJ501306,10992,Buteo jamaicensis,USA,Michigan,,,heart,09/27/02,,,"West Nile virus isolate WNV-1/US/BID-V6452/2002, complete genome",,
,x,KJ501308,11026,Pelecanus erythrohynchos,USA,Minnesota,,,brain,09/13/10,,,"West Nile virus isolate WNV-1/US/BID-V6456/2010, complete genome",,
x,x,KJ501309,11024,Cyanocitta cristata,USA,Mississippi,,,"kidney,spleen,abdominal cavity",08/13/02,,,"West Nile virus isolate WNV-1/US/BID-V6459/2002, complete genome",,
x,x,KJ501310,11029,Loriini,USA,Mississippi,,,"kidney,spleen,abdominal cavity",08/13/02,,,"West Nile virus isolate WNV-1/US/BID-V6460/2002, complete genome",,
x,x,KJ501311,11000,Cyanocitta cristata,USA,Mississippi,,,"kidney,spleen,abdominal cavity",08/13/02,,,"West Nile virus isolate WNV-1/US/BID-V6461/2002, complete genome",,
x,x,KJ501312,10981,Corvus brachyrhynchos,USA,Virginia,,,feathers,09/08/03,,,"West Nile virus isolate WNV-1/US/BID-V6464/2003, complete genome",,
x,x,KJ501313,11024,Turdus migratorius,USA,District of Columbia,,,feathers,07/29/03,,,"West Nile virus isolate WNV-1/US/BID-V6466/2003, complete genome",,
x,x,KJ501314,11034,Haemorhous mexicanus,USA,District of Columbia,,,feathers,09/01/03,,,"West Nile virus isolate WNV-1/US/BID-V6467/2003, complete genome",,
x,x,KJ501315,11029,Corvus brachyrhynchos,USA,Kansas,,,"kidney,spleen,abdominal cavity",08/23/02,,,"West Nile virus isolate WNV-1/US/BID-V6472/2002, complete genome",,
x,x,KJ501317,10984,Corvus brachyrhynchos,USA,Maryland,,,"kidney,spleen,abdominal cavity",10/04/01,,,"West Nile virus isolate WNV-1/US/BID-V6479/2001, complete genome",,
x,x,KJ501318,11026,Corvus brachyrhynchos,USA,Maryland,,,"kidney,spleen,abdominal cavity",08/08/02,,,"West Nile virus isolate WNV-1/US/BID-V6480/2002, complete genome",,
x,x,KJ501319,10984,Corvus brachyrhynchos,USA,Maryland,,,"kidney,spleen,abdominal cavity",08/22/02,,,"West Nile virus isolate WNV-1/US/BID-V6481/2002, complete genome",,
x,x,KJ501320,11007,Corvus brachyrhynchos,USA,Maryland,,,"kidney,spleen,abdominal cavity",09/11/03,,,"West Nile virus isolate WNV-1/US/BID-V6482/2003, complete genome",,
x,x,KJ501321,10951,Corvus brachyrhynchos,USA,Michigan,,,"kidney,spleen,abdominal cavity",09/04/02,,,"West Nile virus isolate WNV-1/US/BID-V6484/2002, complete genome",,
,x,KJ501322,11026,Pelecanus erythrohynchos,USA,Minnesota,,,brain,09/10/02,,,"West Nile virus isolate WNV-1/US/BID-V6485/2002, complete genome",,
,x,KJ501323,10995,Pelecanus erythrohynchos,USA,Minnesota,,,brain,07/31/03,,,"West Nile virus isolate WNV-1/US/BID-V6486/2003, complete genome",,
,x,KJ501324,11033,Pelecanus erythrohynchos,USA,Minnesota,,,brain,08/29/03,,,"West Nile virus isolate WNV-1/US/BID-V6487/2003, complete genome",,
,x,KJ501326,10990,Pelecanus erythrohynchos,USA,Montana,,,feathers,08/06/03,,,"West Nile virus isolate WNV-1/US/BID-V6489/2003, complete genome",,
,x,KJ501327,11019,Haliaeetus leucocephalus,USA,Montana,,,brain,08/06/03,,,"West Nile virus isolate WNV-1/US/BID-V6490/2003, complete genome",,
x,x,KJ501328,10951,Buteo jamaicensis,USA,North Dakota,,,"kidney,spleen,abdominal cavity",08/06/02,,,"West Nile virus isolate WNV-1/US/BID-V6498/2002, complete genome",,
,x,KJ501329,11010,Branta canadensis,USA,North Dakota,,,heart,08/05/03,,,"West Nile virus isolate WNV-1/US/BID-V6500/2003, complete genome",,
,x,KJ501330,10989,Sternula,USA,North Dakota,,,"kidney,spleen,abdominal cavity",08/25/05,,,"West Nile virus isolate WNV-1/US/BID-V6501/2005, complete genome",,
,x,KJ501331,10960,Buteo jamaicensis,USA,Ohio,,,"kidney,spleen,abdominal cavity",09/12/02,,,"West Nile virus isolate WNV-1/US/BID-V6502/2002, complete genome",,
x,x,KJ501332,10995,Corvus brachyrhynchos,USA,Virginia,,,"kidney,spleen,abdominal cavity",09/13/01,,,"West Nile virus isolate WNV-1/US/BID-V6505/2001, complete genome",,
x,x,KJ501333,10913,Cyanocitta cristata,USA,Virginia,,,"kidney,spleen,abdominal cavity",08/13/02,,,"West Nile virus isolate WNV-1/US/BID-V6510/2002, complete genome",,
,x,KJ501335,10995,Pelecanus erythrohynchos,USA,Wisconsin,,,"kidney,spleen,abdominal cavity",08/19/05,,,"West Nile virus isolate WNV-1/US/BID-V6513/2005, complete genome",,
,x,KJ501336,10979,Cyanocitta cristata,USA,Alabama,,,"kidney,spleen,abdominal cavity",09/07/01,,,"West Nile virus isolate WNV-1/US/BID-V6517/2001, complete genome",,
x,x,KJ501337,10980,Corvus brachyrhynchos,USA,Alabama,,,"kidney,spleen,abdominal cavity",09/13/02,,,"West Nile virus isolate WNV-1/US/BID-V6518/2002, complete genome",,
x,x,KJ501338,10795,Cyanocitta cristata,USA,Alabama,,,"kidney,spleen,abdominal cavity",09/09/02,,,"West Nile virus isolate WNV-1/US/BID-V6519/2002, complete genome",,
x,x,KJ501339,10979,Cyanocitta cristata,USA,Alabama,,,"kidney,spleen,abdominal cavity",09/13/02,,,"West Nile virus isolate WNV-1/US/BID-V6521/2002, complete genome",,
x,x,KJ501340,10959,Quiscalus major,USA,Alabama,,,"kidney,spleen,abdominal cavity",09/01/03,,,"West Nile virus isolate WNV-1/US/BID-V6522/2003, complete genome",,
,x,KJ501341,10948,Haemorhous mexicanus,USA,California,Glenn,,feathers,08/01/05,,,"West Nile virus isolate WNV-1/US/BID-V6523/2005, complete genome",,
,x,KJ501342,10975,Gymnogyps californianus,USA,California,San Diego,,brain,09/15/05,,,"West Nile virus isolate WNV-1/US/BID-V6524/2005, complete genome",,
,x,KJ501343,11031,Corvus brachyrhynchos,USA,District of Columbia,,,"kidney,spleen,abdominal cavity",09/04/01,,,"West Nile virus isolate WNV-1/US/BID-V6527/2001, complete genome",,
x,x,KJ501344,11017,Corvus brachyrhynchos,USA,District of Columbia,,,"kidney,spleen,abdominal cavity",07/30/02,,,"West Nile virus isolate WNV-1/US/BID-V6529/2002, complete genome",,
x,x,KJ501345,10979,Corvus brachyrhynchos,USA,Missouri,,,"kidney,spleen,abdominal cavity",09/12/02,,,"West Nile virus isolate WNV-1/US/BID-V6539/2002, complete genome",,
